date_time,heart_zone_id,total_minutes
2021-10-01T10:33,FAT_BURN,1
2021-10-02T17:48,FAT_BURN,1
2021-10-03T13:18,FAT_BURN,1
2021-10-05T14:12,FAT_BURN,1
2021-10-05T14:13,FAT_BURN,1
2021-10-05T21:46,FAT_BURN,1
2021-10-05T21:47,FAT_BURN,1
2021-10-05T21:49,FAT_BURN,1
2021-10-05T21:50,FAT_BURN,1
2021-10-05T21:51,FAT_BURN,1
2021-10-06T08:22,FAT_BURN,1
2021-10-06T12:35,FAT_BURN,1
2021-10-06T12:36,FAT_BURN,1
2021-10-06T12:37,FAT_BURN,1
2021-10-06T15:22,FAT_BURN,1
2021-10-06T15:23,FAT_BURN,1
2021-10-06T15:24,FAT_BURN,1
2021-10-06T15:25,FAT_BURN,1
2021-10-09T11:28,FAT_BURN,1
2021-10-09T12:51,FAT_BURN,1
2021-10-09T12:57,FAT_BURN,1
2021-10-09T12:58,FAT_BURN,1
2021-10-09T12:59,FAT_BURN,1
2021-10-09T13:00,FAT_BURN,1
2021-10-09T13:01,FAT_BURN,1
2021-10-09T13:02,FAT_BURN,1
2021-10-09T13:03,FAT_BURN,1
2021-10-09T13:04,FAT_BURN,1
2021-10-09T13:36,FAT_BURN,1
2021-10-09T13:37,FAT_BURN,1
2021-10-09T13:38,FAT_BURN,1
2021-10-09T13:39,FAT_BURN,1
2021-10-09T13:40,FAT_BURN,1
2021-10-09T13:41,FAT_BURN,1
2021-10-10T08:20,FAT_BURN,1
2021-10-10T08:21,FAT_BURN,1
2021-10-10T09:05,FAT_BURN,1
2021-10-10T09:06,FAT_BURN,1
2021-10-10T09:07,FAT_BURN,1
2021-10-10T09:08,FAT_BURN,1
2021-10-10T09:09,FAT_BURN,1
2021-10-10T09:10,FAT_BURN,1
2021-10-10T09:11,FAT_BURN,1
2021-10-10T09:12,FAT_BURN,1
2021-10-10T09:23,FAT_BURN,1
2021-10-10T09:24,FAT_BURN,1
2021-10-10T09:25,FAT_BURN,1
2021-10-10T09:26,FAT_BURN,1
2021-10-10T09:27,FAT_BURN,1
2021-10-10T09:28,FAT_BURN,1
2021-10-10T09:29,FAT_BURN,1
2021-10-10T09:30,FAT_BURN,1
2021-10-10T09:31,FAT_BURN,1
2021-10-10T09:45,FAT_BURN,1
2021-10-10T09:46,CARDIO,2
2021-10-10T09:47,CARDIO,2
2021-10-10T09:48,CARDIO,2
2021-10-10T09:49,CARDIO,2
2021-10-10T09:50,CARDIO,2
2021-10-10T09:51,FAT_BURN,1
2021-10-10T09:52,FAT_BURN,1
2021-10-10T09:54,FAT_BURN,1
2021-10-10T10:10,FAT_BURN,1
2021-10-10T10:11,FAT_BURN,1
2021-10-10T10:12,FAT_BURN,1
2021-10-10T10:13,FAT_BURN,1
2021-10-10T10:14,FAT_BURN,1
2021-10-10T10:16,FAT_BURN,1
2021-10-10T10:17,FAT_BURN,1
2021-10-10T10:18,FAT_BURN,1
2021-10-10T10:19,FAT_BURN,1
2021-10-10T10:23,FAT_BURN,1
2021-10-10T10:24,CARDIO,2
2021-10-10T10:25,FAT_BURN,1
2021-10-10T10:26,FAT_BURN,1
2021-10-10T10:27,FAT_BURN,1
2021-10-10T10:28,CARDIO,2
2021-10-10T10:29,CARDIO,2
2021-10-10T10:30,CARDIO,2
2021-10-10T10:31,FAT_BURN,1
2021-10-10T10:32,FAT_BURN,1
2021-10-10T10:33,FAT_BURN,1
2021-10-10T10:34,FAT_BURN,1
2021-10-10T10:35,FAT_BURN,1
2021-10-10T10:36,FAT_BURN,1
2021-10-10T10:37,FAT_BURN,1
2021-10-10T10:38,FAT_BURN,1
2021-10-10T10:39,FAT_BURN,1
2021-10-10T10:40,FAT_BURN,1
2021-10-10T10:41,FAT_BURN,1
2021-10-10T10:44,FAT_BURN,1
2021-10-10T10:45,FAT_BURN,1
2021-10-10T10:46,FAT_BURN,1
2021-10-10T10:47,FAT_BURN,1
2021-10-10T10:48,FAT_BURN,1
2021-10-10T10:49,FAT_BURN,1
2021-10-10T10:50,FAT_BURN,1
2021-10-10T10:54,CARDIO,2
2021-10-10T10:55,CARDIO,2
2021-10-10T10:56,CARDIO,2
2021-10-10T10:57,CARDIO,2
2021-10-10T10:58,FAT_BURN,1
2021-10-10T10:59,FAT_BURN,1
2021-10-10T11:00,FAT_BURN,1
2021-10-10T11:01,FAT_BURN,1
2021-10-10T11:02,FAT_BURN,1
2021-10-10T11:03,FAT_BURN,1
2021-10-10T11:04,CARDIO,2
2021-10-10T11:05,FAT_BURN,1
2021-10-10T11:06,FAT_BURN,1
2021-10-10T11:07,FAT_BURN,1
2021-10-10T11:08,CARDIO,2
2021-10-10T11:09,FAT_BURN,1
2021-10-10T11:10,FAT_BURN,1
2021-10-10T11:11,FAT_BURN,1
2021-10-10T11:13,FAT_BURN,1
2021-10-10T11:14,FAT_BURN,1
2021-10-10T11:15,FAT_BURN,1
2021-10-10T11:16,FAT_BURN,1
2021-10-10T11:27,FAT_BURN,1
2021-10-10T11:41,FAT_BURN,1
2021-10-10T11:47,FAT_BURN,1
2021-10-10T11:50,FAT_BURN,1
2021-10-10T11:51,FAT_BURN,1
2021-10-10T11:52,FAT_BURN,1
2021-10-10T11:53,FAT_BURN,1
2021-10-10T11:54,FAT_BURN,1
2021-10-10T11:55,FAT_BURN,1
2021-10-10T11:56,FAT_BURN,1
2021-10-10T12:35,FAT_BURN,1
2021-10-10T12:36,FAT_BURN,1
2021-10-10T12:37,FAT_BURN,1
2021-10-10T22:56,CARDIO,2
2021-10-10T22:57,CARDIO,2
2021-10-10T22:58,CARDIO,2
2021-10-10T22:59,CARDIO,2
2021-10-10T23:00,FAT_BURN,1
2021-10-10T23:02,FAT_BURN,1
2021-10-10T23:03,FAT_BURN,1
2021-10-10T23:04,FAT_BURN,1
2021-10-10T23:05,FAT_BURN,1
2021-10-10T23:06,FAT_BURN,1
2021-10-11T13:11,FAT_BURN,1
2021-10-11T13:12,FAT_BURN,1
2021-10-11T13:13,FAT_BURN,1
2021-10-11T13:14,FAT_BURN,1
2021-10-11T13:15,FAT_BURN,1
2021-10-11T13:16,FAT_BURN,1
2021-10-11T13:17,FAT_BURN,1
2021-10-12T08:42,FAT_BURN,1
2021-10-12T08:44,FAT_BURN,1
2021-10-12T08:45,FAT_BURN,1
2021-10-12T08:47,FAT_BURN,1
2021-10-12T08:51,FAT_BURN,1
2021-10-12T08:52,FAT_BURN,1
2021-10-12T09:01,FAT_BURN,1
2021-10-12T09:02,FAT_BURN,1
2021-10-12T09:03,FAT_BURN,1
2021-10-12T09:07,FAT_BURN,1
2021-10-12T09:08,FAT_BURN,1
2021-10-12T09:11,FAT_BURN,1
2021-10-12T09:12,FAT_BURN,1
2021-10-12T09:13,FAT_BURN,1
2021-10-12T09:14,CARDIO,2
2021-10-12T09:15,FAT_BURN,1
2021-10-12T09:26,FAT_BURN,1
2021-10-12T09:30,FAT_BURN,1
2021-10-12T09:31,FAT_BURN,1
2021-10-12T09:32,FAT_BURN,1
2021-10-12T09:33,FAT_BURN,1
2021-10-12T09:35,FAT_BURN,1
2021-10-12T09:36,FAT_BURN,1
2021-10-12T09:37,FAT_BURN,1
2021-10-12T09:38,FAT_BURN,1
2021-10-12T09:39,FAT_BURN,1
2021-10-12T09:40,FAT_BURN,1
2021-10-12T09:41,FAT_BURN,1
2021-10-12T09:42,FAT_BURN,1
2021-10-12T09:47,FAT_BURN,1
2021-10-12T09:48,FAT_BURN,1
2021-10-12T18:50,FAT_BURN,1
2021-10-13T09:27,FAT_BURN,1
2021-10-13T09:28,FAT_BURN,1
2021-10-13T10:56,FAT_BURN,1
2021-10-13T11:09,FAT_BURN,1
2021-10-13T11:10,FAT_BURN,1
2021-10-13T18:51,CARDIO,2
2021-10-13T18:52,CARDIO,2
2021-10-13T18:53,CARDIO,2
2021-10-13T18:55,CARDIO,2
2021-10-13T18:56,FAT_BURN,1
2021-10-13T18:57,FAT_BURN,1
2021-10-13T18:58,FAT_BURN,1
2021-10-13T18:59,FAT_BURN,1
2021-10-13T19:00,FAT_BURN,1
2021-10-13T19:01,FAT_BURN,1
2021-10-13T19:04,FAT_BURN,1
2021-10-13T19:05,FAT_BURN,1
2021-10-13T19:06,FAT_BURN,1
2021-10-13T19:07,FAT_BURN,1
2021-10-14T14:01,FAT_BURN,1
2021-10-14T15:05,FAT_BURN,1
2021-10-14T16:24,FAT_BURN,1
2021-10-14T16:25,FAT_BURN,1
2021-10-14T16:26,FAT_BURN,1
2021-10-14T16:28,FAT_BURN,1
2021-10-14T16:29,FAT_BURN,1
2021-10-14T16:30,FAT_BURN,1
2021-10-14T16:31,FAT_BURN,1
2021-10-14T16:32,FAT_BURN,1
2021-10-14T16:33,FAT_BURN,1
2021-10-15T12:09,FAT_BURN,1
2021-10-15T12:10,FAT_BURN,1
2021-10-15T12:11,FAT_BURN,1
2021-10-15T12:12,FAT_BURN,1
2021-10-15T12:13,CARDIO,2
2021-10-15T12:14,CARDIO,2
2021-10-15T12:15,CARDIO,2
2021-10-15T12:16,FAT_BURN,1
2021-10-15T12:17,FAT_BURN,1
2021-10-15T12:18,FAT_BURN,1
2021-10-15T12:19,FAT_BURN,1
2021-10-15T12:20,FAT_BURN,1
2021-10-15T12:23,FAT_BURN,1
2021-10-15T12:24,FAT_BURN,1
2021-10-15T12:25,FAT_BURN,1
2021-10-15T12:26,FAT_BURN,1
2021-10-15T12:27,FAT_BURN,1
2021-10-15T12:28,FAT_BURN,1
2021-10-15T12:29,FAT_BURN,1
2021-10-15T12:30,FAT_BURN,1
2021-10-15T12:31,FAT_BURN,1
2021-10-15T12:32,CARDIO,2
2021-10-15T12:33,CARDIO,2
2021-10-15T12:34,CARDIO,2
2021-10-15T12:35,CARDIO,2
2021-10-15T12:36,FAT_BURN,1
2021-10-15T12:37,FAT_BURN,1
2021-10-15T12:39,FAT_BURN,1
2021-10-15T12:40,FAT_BURN,1
2021-10-15T12:41,FAT_BURN,1
2021-10-15T12:42,FAT_BURN,1
2021-10-15T12:43,FAT_BURN,1
2021-10-15T12:44,FAT_BURN,1
2021-10-15T12:45,FAT_BURN,1
2021-10-15T12:46,FAT_BURN,1
2021-10-15T12:47,FAT_BURN,1
2021-10-15T12:48,FAT_BURN,1
2021-10-17T10:33,FAT_BURN,1
2021-10-17T10:34,FAT_BURN,1
2021-10-17T10:35,FAT_BURN,1
2021-10-17T10:36,FAT_BURN,1
2021-10-17T10:37,FAT_BURN,1
2021-10-17T10:38,FAT_BURN,1
2021-10-17T10:39,FAT_BURN,1
2021-10-17T10:40,FAT_BURN,1
2021-10-17T10:41,FAT_BURN,1
2021-10-17T10:42,FAT_BURN,1
2021-10-17T10:43,FAT_BURN,1
2021-10-17T10:44,FAT_BURN,1
2021-10-17T10:45,FAT_BURN,1
2021-10-17T10:46,FAT_BURN,1
2021-10-17T10:47,FAT_BURN,1
2021-10-17T10:48,FAT_BURN,1
2021-10-17T10:49,FAT_BURN,1
