date_time,heart_zone_id,total_minutes
2021-11-01T20:14,FAT_BURN,1
2021-11-01T20:17,FAT_BURN,1
2021-11-01T20:21,FAT_BURN,1
2021-11-01T20:22,FAT_BURN,1
2021-11-01T20:23,FAT_BURN,1
2021-11-01T20:24,FAT_BURN,1
2021-11-01T20:26,FAT_BURN,1
2021-11-01T20:27,FAT_BURN,1
2021-11-01T20:29,FAT_BURN,1
2021-11-01T20:30,FAT_BURN,1
2021-11-01T20:31,FAT_BURN,1
2021-11-01T20:32,FAT_BURN,1
2021-11-01T20:38,FAT_BURN,1
2021-11-01T20:39,FAT_BURN,1
2021-11-01T20:40,FAT_BURN,1
2021-11-01T20:41,FAT_BURN,1
2021-11-01T20:42,FAT_BURN,1
2021-11-01T20:43,FAT_BURN,1
2021-11-01T20:44,FAT_BURN,1
2021-11-01T20:45,CARDIO,2
2021-11-01T20:46,FAT_BURN,1
2021-11-01T20:47,CARDIO,2
2021-11-01T20:48,FAT_BURN,1
2021-11-01T20:53,FAT_BURN,1
2021-11-01T20:55,FAT_BURN,1
2021-11-01T20:56,FAT_BURN,1
2021-11-01T20:57,FAT_BURN,1
2021-11-01T20:58,FAT_BURN,1
2021-11-01T20:59,CARDIO,2
2021-11-01T21:00,CARDIO,2
2021-11-01T21:02,FAT_BURN,1
2021-11-01T21:03,FAT_BURN,1
2021-11-01T21:04,FAT_BURN,1
2021-11-01T21:05,FAT_BURN,1
2021-11-01T21:10,FAT_BURN,1
2021-11-01T21:11,FAT_BURN,1
2021-11-01T21:12,FAT_BURN,1
2021-11-01T21:13,FAT_BURN,1
2021-11-01T21:14,FAT_BURN,1
2021-11-01T21:15,FAT_BURN,1
2021-11-01T21:16,FAT_BURN,1
2021-11-01T21:17,FAT_BURN,1
2021-11-01T21:18,FAT_BURN,1
2021-11-01T21:19,FAT_BURN,1
2021-11-01T21:20,CARDIO,2
2021-11-01T21:21,CARDIO,2
2021-11-01T21:22,FAT_BURN,1
2021-11-01T21:23,FAT_BURN,1
2021-11-01T21:24,FAT_BURN,1
2021-11-01T21:25,FAT_BURN,1
2021-11-01T21:26,FAT_BURN,1
2021-11-01T21:27,FAT_BURN,1
2021-11-01T21:28,FAT_BURN,1
2021-11-01T21:29,FAT_BURN,1
2021-11-01T21:30,FAT_BURN,1
2021-11-01T21:31,FAT_BURN,1
2021-11-01T21:32,FAT_BURN,1
2021-11-01T21:33,FAT_BURN,1
2021-11-01T21:35,FAT_BURN,1
2021-11-01T21:36,FAT_BURN,1
2021-11-01T21:37,FAT_BURN,1
2021-11-01T21:39,FAT_BURN,1
2021-11-01T21:40,FAT_BURN,1
2021-11-01T21:41,FAT_BURN,1
2021-11-02T08:48,FAT_BURN,1
2021-11-02T08:49,FAT_BURN,1
2021-11-02T20:32,FAT_BURN,1
2021-11-02T20:33,FAT_BURN,1
2021-11-02T20:34,FAT_BURN,1
2021-11-02T20:35,FAT_BURN,1
2021-11-02T20:36,FAT_BURN,1
2021-11-02T20:41,FAT_BURN,1
2021-11-02T20:42,FAT_BURN,1
2021-11-02T20:43,FAT_BURN,1
2021-11-02T20:51,FAT_BURN,1
2021-11-03T09:55,FAT_BURN,1
2021-11-03T10:01,FAT_BURN,1
2021-11-03T10:09,FAT_BURN,1
2021-11-03T10:21,FAT_BURN,1
2021-11-03T10:22,FAT_BURN,1
2021-11-03T10:23,FAT_BURN,1
2021-11-03T10:24,FAT_BURN,1
2021-11-03T10:25,FAT_BURN,1
2021-11-03T10:26,FAT_BURN,1
2021-11-03T10:27,FAT_BURN,1
2021-11-03T10:28,FAT_BURN,1
2021-11-03T10:29,FAT_BURN,1
2021-11-03T20:57,FAT_BURN,1
2021-11-03T20:58,FAT_BURN,1
2021-11-04T20:15,FAT_BURN,1
2021-11-04T20:16,FAT_BURN,1
2021-11-04T20:17,FAT_BURN,1
2021-11-04T20:18,FAT_BURN,1
2021-11-04T20:28,FAT_BURN,1
2021-11-04T20:29,FAT_BURN,1
2021-11-04T20:32,FAT_BURN,1
2021-11-04T20:33,FAT_BURN,1
2021-11-04T20:35,FAT_BURN,1
2021-11-04T20:36,FAT_BURN,1
2021-11-04T20:37,FAT_BURN,1
2021-11-04T20:38,FAT_BURN,1
2021-11-04T20:39,FAT_BURN,1
2021-11-04T20:40,FAT_BURN,1
2021-11-04T20:41,CARDIO,2
2021-11-04T20:42,FAT_BURN,1
2021-11-04T20:43,FAT_BURN,1
2021-11-04T20:44,FAT_BURN,1
2021-11-04T20:45,FAT_BURN,1
2021-11-04T20:46,FAT_BURN,1
2021-11-04T20:47,FAT_BURN,1
2021-11-04T20:48,FAT_BURN,1
2021-11-04T20:50,FAT_BURN,1
2021-11-04T20:51,FAT_BURN,1
2021-11-04T20:52,CARDIO,2
2021-11-04T20:53,FAT_BURN,1
2021-11-04T20:54,FAT_BURN,1
2021-11-04T20:55,FAT_BURN,1
2021-11-04T20:56,FAT_BURN,1
2021-11-04T20:57,FAT_BURN,1
2021-11-04T20:58,FAT_BURN,1
2021-11-04T20:59,FAT_BURN,1
2021-11-04T21:00,FAT_BURN,1
2021-11-04T21:01,FAT_BURN,1
2021-11-04T21:04,FAT_BURN,1
2021-11-04T21:05,FAT_BURN,1
2021-11-04T21:06,FAT_BURN,1
2021-11-04T21:07,FAT_BURN,1
2021-11-04T21:08,FAT_BURN,1
2021-11-04T21:09,CARDIO,2
2021-11-04T21:10,FAT_BURN,1
2021-11-04T21:11,FAT_BURN,1
2021-11-04T21:12,CARDIO,2
2021-11-04T21:13,FAT_BURN,1
2021-11-04T21:14,FAT_BURN,1
2021-11-05T07:52,FAT_BURN,1
2021-11-05T07:53,FAT_BURN,1
2021-11-06T09:37,FAT_BURN,1
2021-11-06T09:38,FAT_BURN,1
