timestamp,average_value,lower_bound,upper_bound
2021-05-05T00:00:00Z,94.3,94.1,95.2
2021-05-06T00:00:00Z,96.2,93.7,98.7
2021-05-07T00:00:00Z,95.1,94.2,97.6
